$GPGGA,121252,5200.000367,N,422.411641,E,1,17,0.9,46.7,M,,M,,*49
$GPGGA,121253,5200.000416,N,422.411672,E,1,18,0.8,46.5,M,,M,,*45
$GPGGA,121254,5200.000416,N,422.411672,E,1,19,0.8,46.5,M,,M,,*43
$GPGGA,121255,5200.000416,N,422.411672,E,1,18,0.8,46.5,M,,M,,*43
$GPGGA,121256,5200.000416,N,422.411672,E,1,16,0.8,46.5,M,,M,,*4E
$GPGGA,121426.4,5200.002888,N,422.401279,E,1,24,0.6,40.1,M,,M,,*41
$GPGGA,121427.4,5200.001913,N,422.401826,E,1,24,0.6,38.8,M,,M,,*46
$GPGGA,121428,5200.000588,N,422.403652,E,1,29,0.6,40.8,M,,M,,*4F
$GPGGA,121429,5159.999717,N,422.404107,E,1,31,0.6,44.4,M,,M,,*4D
$GPGGA,121430,5200.00148,N,422.404734,E,1,21,0.6,47.1,M,,M,,*4E
$GPGGA,121431,5200.001666,N,422.405853,E,1,16,0.8,46.2,M,,M,,*42
$GPGGA,121432,5200.001667,N,422.406124,E,1,15,0.9,45.9,M,,M,,*40
$GPGGA,121433,5200.00143,N,422.405666,E,1,18,0.7,45.4,M,,M,,*4D
$GPGGA,121434,5200.001413,N,422.405349,E,1,18,0.7,44.7,M,,M,,*41
$GPGGA,121435,5200.000876,N,422.404419,E,1,20,0.7,45,M,,M,,*40
$GPGGA,121436,5200.000747,N,422.404445,E,1,19,0.8,44.6,M,,M,,*45
$GPGGA,121437,5200.000776,N,422.404616,E,1,19,0.8,44.6,M,,M,,*42
$GPGGA,121438,5200.000763,N,422.404378,E,1,19,0.7,45.2,M,,M,,*4E
$GPGGA,121439,5200.000969,N,422.404513,E,1,20,0.8,44.8,M,,M,,*4E
$GPGGA,121440,5200.001257,N,422.404875,E,1,19,0.8,43.9,M,,M,,*46
$GPGGA,121441,5200.00103,N,422.405091,E,1,18,0.7,43.8,M,,M,,*48
$GPGGA,121442,5200.00103,N,422.405091,E,1,24,0.7,43.8,M,,M,,*44
$GPGGA,121443,5200.00103,N,422.405091,E,1,22,0.7,43.8,M,,M,,*43
$GPGGA,121444,5200.00103,N,422.405091,E,1,20,0.7,43.8,M,,M,,*46
$GPGGA,121445,5200.000945,N,422.40496,E,1,21,0.7,43.8,M,,M,,*4A
$GPGGA,121446,5200.000945,N,422.40496,E,1,22,0.6,43.8,M,,M,,*4B
$GPGGA,121447,5200.000945,N,422.40496,E,1,23,0.6,43.8,M,,M,,*4B
$GPGGA,121448,5200.000945,N,422.40496,E,1,24,0.7,43.8,M,,M,,*42
$GPGGA,121449,5200.000945,N,422.40496,E,1,24,0.7,43.8,M,,M,,*43
$GPGGA,121450,5200.000945,N,422.40496,E,1,19,0.8,43.8,M,,M,,*4A
$GPGGA,121451,5200.000945,N,422.40496,E,1,22,0.7,43.8,M,,M,,*4C
$GPGGA,121452,5200.000945,N,422.40496,E,1,19,0.8,43.8,M,,M,,*48
$GPGGA,121453,5200.000945,N,422.40496,E,1,18,0.8,43.8,M,,M,,*48
$GPGGA,121454,5200.000945,N,422.40496,E,1,16,0.8,43.8,M,,M,,*41
$GPGGA,121455,5200.000945,N,422.40496,E,1,17,0.8,43.8,M,,M,,*41
$GPGGA,121456,5200.000945,N,422.40496,E,1,22,0.7,43.8,M,,M,,*4B
$GPGGA,121457,5200.000945,N,422.40496,E,1,17,0.8,43.8,M,,M,,*43
$GPGGA,121458,5200.000945,N,422.40496,E,1,19,0.7,43.8,M,,M,,*4D
$GPGGA,121744,5200.00349,N,422.40202,E,1,20,0.8,46.5,M,,M,,*43
$GPGGA,121745,5200.003532,N,422.401979,E,1,23,0.7,46.5,M,,M,,*41
$GPGGA,121746,5200.003637,N,422.402159,E,1,16,0.9,46.4,M,,M,,*44
$GPGGA,121747,5200.003776,N,422.402079,E,1,15,0.9,46.4,M,,M,,*41
$GPGGA,121748,5200.002959,N,422.402022,E,1,19,0.8,46.3,M,,M,,*48
$GPGGA,121749,5200.002873,N,422.40176,E,1,22,0.7,46.4,M,,M,,*42
$GPGGA,121750,5200.002635,N,422.401703,E,1,20,0.7,46.5,M,,M,,*40
$GPGGA,121751,5200.002481,N,422.401364,E,1,14,1,46.6,M,,M,,*4B
$GPGGA,121752,5200.002312,N,422.40068,E,1,18,0.7,46.4,M,,M,,*43
$GPGGA,121753,5200.002312,N,422.40068,E,1,18,0.8,46.4,M,,M,,*4D
$GPGGA,121754,5200.002206,N,422.400499,E,1,16,0.8,46.6,M,,M,,*48
$GPGGA,121755,5200.002145,N,422.40031,E,1,19,0.7,46.5,M,,M,,*48
$GPGGA,121756,5200.002182,N,422.400316,E,1,19,0.7,46.5,M,,M,,*46
$GPGGA,121757,5200.002182,N,422.400316,E,1,18,0.7,46.5,M,,M,,*46
